2019-05-13,11:03:18.918,2019-05-13,11:08:28.683,309.765,6,157.240.12.53,146.134.250.10,443,58924,39,4925,1,127,0,126
2019-05-13,11:03:22.809,2019-05-13,11:08:29.154,306.345,6,69.164.215.152,146.134.250.1,443,57174,31,3028,1,79,0,97
2019-05-13,11:03:18.919,2019-05-13,11:08:28.683,309.764,6,146.134.250.10,157.240.12.53,58924,443,40,2745,1,70,0,68
2019-05-13,11:03:22.811,2019-05-13,11:08:29.197,306.386,6,146.134.250.1,69.164.215.152,57174,443,20,1682,1,43,0,84
2019-05-13,11:07:31.811,2019-05-13,11:07:34.814,3.003,17,146.134.250.1,239.255.255.250,53561,1900,4,800,1,2131,1,200
2019-05-13,11:04:38.922,2019-05-13,11:07:43.789,184.867,6,195.181.162.9,146.134.250.10,443,57222,14,2925,1,126,0,208
2019-05-13,11:04:38.795,2019-05-13,11:07:43.663,184.868,6,146.134.250.10,195.181.162.9,57222,443,16,1881,1,81,0,117
2019-05-13,11:07:16.412,2019-05-13,11:07:56.630,40.218,6,146.134.250.10,146.134.9.169,37976,443,10,1877,1,373,0,187
2019-05-13,11:06:40.642,2019-05-13,11:07:57.033,76.391,6,69.164.215.152,146.134.250.10,443,34494,15,9016,1,944,0,601
2019-05-13,11:03:34.965,2019-05-13,11:08:58.477,323.512,6,104.244.42.5,146.134.250.10,443,58290,8,416,1,10,0,52
2019-05-13,11:03:34.970,2019-05-13,11:08:58.478,323.508,6,104.244.42.131,146.134.250.10,443,41020,8,416,1,10,0,52
2019-05-13,11:03:34.842,2019-05-13,11:08:58.351,323.509,6,146.134.250.10,104.244.42.131,41020,443,8,416,1,10,0,52
2019-05-13,11:03:34.838,2019-05-13,11:08:58.351,323.513,6,146.134.250.10,104.244.42.5,58290,443,8,416,1,10,0,52
2019-05-13,11:03:45.006,2019-05-13,11:09:00.399,315.393,6,146.134.250.10,216.58.202.229,35768,443,25,4424,1,112,0,176
2019-05-13,11:03:45.017,2019-05-13,11:09:00.409,315.392,6,216.58.202.229,146.134.250.10,443,35768,25,3729,1,94,0,149
2019-05-13,11:08:02.554,2019-05-13,11:08:08.516,5.962,6,146.134.244.22,146.134.250.1,80,59222,2,112,1,150,0,56
2019-05-13,11:08:02.453,2019-05-13,11:08:07.589,5.136,6,146.134.250.1,146.134.244.22,59212,80,23,6406,1,9978,4,278
2019-05-13,11:08:02.499,2019-05-13,11:08:07.560,5.061,6,146.134.244.22,146.134.250.1,80,59216,6,679,1,1073,1,113
2019-05-13,11:08:02.454,2019-05-13,11:08:07.589,5.135,6,146.134.244.22,146.134.250.1,80,59212,68,88849,1,138421,13,1306
2019-05-13,11:08:02.553,2019-05-13,11:08:07.572,5.019,6,146.134.244.22,146.134.250.1,80,59218,4,216,1,344,0,54
2019-05-13,11:08:02.553,2019-05-13,11:08:07.572,5.019,6,146.134.250.1,146.134.244.22,59218,80,4,749,1,1193,0,187
2019-05-13,11:08:02.497,2019-05-13,11:08:07.589,5.092,6,146.134.250.1,146.134.244.22,59214,80,14,4930,1,7745,2,352
2019-05-13,11:08:02.553,2019-05-13,11:08:07.589,5.036,6,146.134.250.1,146.134.244.22,59220,80,5,789,1,1253,0,157
2019-05-13,11:08:02.498,2019-05-13,11:08:07.588,5.090,6,146.134.244.22,146.134.250.1,80,59214,12,3233,1,5081,2,269
2019-05-13,11:08:02.553,2019-05-13,11:08:08.516,5.963,6,146.134.250.1,146.134.244.22,59222,80,4,216,1,289,0,54
2019-05-13,11:08:02.554,2019-05-13,11:08:07.589,5.035,6,146.134.244.22,146.134.250.1,80,59220,4,216,1,343,0,54
2019-05-13,11:08:02.498,2019-05-13,11:08:07.560,5.062,6,146.134.250.1,146.134.244.22,59216,80,7,1424,1,2250,1,203
2019-05-13,11:06:40.481,2019-05-13,11:08:13.938,93.457,6,146.134.250.10,69.164.215.152,34494,443,14,3223,1,275,0,230
2019-05-13,11:08:16.506,2019-05-13,11:08:16.506,0.000,6,146.134.250.1,54.86.41.228,59698,443,1,52,1,0,0,52
2019-05-13,11:08:16.506,2019-05-13,11:08:16.506,0.000,6,54.86.41.228,146.134.250.1,443,59698,1,88,1,0,0,88
2019-05-13,11:08:09.874,2019-05-13,11:08:24.944,15.070,17,146.134.250.10,216.58.202.238,42445,443,9,4597,1,2440,0,510
2019-05-13,11:08:09.910,2019-05-13,11:08:24.979,15.069,17,216.58.202.238,146.134.250.10,443,42445,10,4166,1,2211,0,416
2019-05-13,11:08:16.417,2019-05-13,11:08:21.509,5.092,6,146.134.9.169,146.134.250.10,443,37982,7,1199,1,1883,1,171
2019-05-13,11:04:02.265,2019-05-13,11:09:32.425,330.160,6,104.17.66.241,146.134.250.1,443,38660,24,2093,1,50,0,87
2019-05-13,11:04:02.261,2019-05-13,11:09:32.425,330.164,6,146.134.250.1,104.17.66.241,38660,443,24,1817,1,44,0,75
2019-05-13,11:08:16.417,2019-05-13,11:08:33.916,17.499,6,146.134.250.10,146.134.9.169,37982,443,10,1877,1,858,0,187
2019-05-13,11:08:33.646,2019-05-13,11:08:33.646,0.000,17,146.134.250.10,239.255.255.250,44787,1900,1,153,1,0,0,153
2019-05-13,11:08:21.123,2019-05-13,11:08:36.193,15.070,17,146.134.250.10,172.217.162.174,45086,443,9,3418,1,1814,0,379
2019-05-13,11:08:21.162,2019-05-13,11:08:36.232,15.070,17,172.217.162.174,146.134.250.10,443,45086,9,2527,1,1341,0,280
2019-05-13,11:03:43.316,2019-05-13,11:08:43.777,300.461,17,0.0.0.0,255.255.255.255,68,67,22,7216,1,192,0,328
2019-05-13,11:04:43.208,2019-05-13,11:08:43.323,240.115,6,45.60.162.235,146.134.250.10,443,54348,18,1937,1,64,0,107
2019-05-13,11:04:43.195,2019-05-13,11:08:43.310,240.115,6,146.134.250.10,45.60.162.235,54348,443,18,3701,1,123,0,205
2019-05-13,11:08:45.151,2019-05-13,11:08:50.663,5.512,6,52.15.119.110,146.134.250.1,443,48100,13,4694,1,6812,2,361
2019-05-13,11:08:44.981,2019-05-13,11:08:50.495,5.514,6,146.134.250.1,52.15.119.110,48100,443,12,6411,1,9301,2,534
2019-05-13,11:04:51.168,2019-05-13,11:09:54.389,303.221,89,146.134.250.254,224.0.0.5,0,0,32,2432,1,64,0,76
2019-05-13,11:07:56.641,2019-05-13,11:08:55.709,59.068,17,8.8.8.8,146.134.250.10,53,42025,3,222,1,30,0,74
