2019-05-13,11:13:27.070,2019-05-13,11:17:27.122,240.052,6,146.134.250.10,45.60.162.235,54390,443,18,3701,1,123,0,205
2019-05-13,11:15:42.624,2019-05-13,11:17:28.372,105.748,6,146.134.250.1,192.30.253.116,49082,443,18,10685,1,808,0,593
2019-05-13,11:15:40.711,2019-05-13,11:17:27.604,106.893,6,146.134.250.1,192.30.253.113,60916,443,17,2529,1,189,0,148
2019-05-13,11:15:42.624,2019-05-13,11:17:28.526,105.902,6,192.30.253.116,146.134.250.1,443,49082,14,6163,1,465,0,440
2019-05-13,11:16:11.604,2019-05-13,11:17:29.415,77.811,6,146.134.250.3,34.206.66.85,33966,443,14,2534,1,260,0,181
2019-05-13,11:16:11.754,2019-05-13,11:17:29.566,77.812,6,34.206.66.85,146.134.250.3,443,33966,13,6313,1,649,0,485
2019-05-13,11:15:41.019,2019-05-13,11:17:27.756,106.737,6,192.30.253.113,146.134.250.1,443,60916,28,27984,1,2097,0,999
2019-05-13,11:13:27.097,2019-05-13,11:17:27.148,240.051,6,45.60.162.235,146.134.250.10,443,54390,18,1937,1,64,0,107
2019-05-13,11:13:31.280,2019-05-13,11:17:31.350,240.070,6,99.84.27.105,146.134.250.10,443,55370,13,1266,1,42,0,97
2019-05-13,11:15:40.289,2019-05-13,11:17:32.915,112.626,6,146.134.250.1,138.201.222.203,40792,443,9,1119,1,79,0,124
2019-05-13,11:16:08.510,2019-05-13,11:17:33.890,85.380,6,52.7.198.86,146.134.250.3,443,35526,14,7864,1,736,0,561
2019-05-13,11:15:40.289,2019-05-13,11:17:32.919,112.630,6,146.134.250.1,138.201.222.203,40790,443,9,1119,1,79,0,124
2019-05-13,11:16:07.873,2019-05-13,11:17:33.034,85.161,6,54.207.40.127,146.134.250.3,443,41592,14,7745,1,727,0,553
2019-05-13,11:15:40.539,2019-05-13,11:17:33.169,112.630,6,138.201.222.203,146.134.250.1,443,40790,7,2385,1,169,0,340
